"Date.and.time","Stock.number.","Date.of.Birth","Fish.name","Genotype","Responsible","Number.of.fish","Action"
"27-Feb-2024 12.23","26298","27-Jun-2023","Tg(actc1b:NTR-2A-mcherry) +/-","RFP/+","MHM/RM",40,"EDITED THE FOOD LABEL TO SB"
"27-Feb-2024 12.28","27222","25-Oct-23","Sox2-2a-sfGFP","+/-","MHM/RM",4," ADDED STOCK IN THE Johnson Fish Room"
"27-Feb-2024 12.36","27750","09-Jan-2024","stl464:gpr126+/-;sox2-2A-sfGFP+/-","Enter genotype","RM/MHM",40," ADDED STOCK IN THE Johnson Fish Room"
"27-Feb-2024 15.52","27355","14-Nov-2023","EKAB","Enter genotype","RM/MHM",40," ADDED STOCK IN THE Johnson Fish Room"
"27-Feb-2024 15.52","27355","14-Nov-2023","EKAB","+/+","RM/MHM",40,"EDITED THE ADULT STOCK "
"27-Feb-2024 15.53","27355","14-Nov-2023","EKAB","+/+","MHM/RM",40," ADDED STOCK IN THE Johnson Fish Room"
"27-Feb-2024 16.23","24538","3-Nov-2022","Tg(hpla:GFP) +/-","GFP/+","LZ/MHM",10,"EUTHANIZED THE STOCK "
"27-Feb-2024 16.23","26298","27-Jun-2023","Tg(actc1b:NTR-2A-mcherry) +/-","RFP/+","MHM/RM",40,"EUTHANIZED THE STOCK "
"27-Feb-2024 16.23","24888","29-Dec-2022","hdac10-stl715","+/-","VMS/MHM",40,"EUTHANIZED THE STOCK "
"27-Feb-2024 16.23","25092","1-Feb-2023","ubi:nRSG+/-;sox2-2A-sfGFP+/-","RFP/+ ; GFP/+","MHM/RM",40,"EUTHANIZED THE STOCK "
"28-Feb-2024 13.56","27726","03-Jan-2024","stl464 gpr126","-/-","MHM/RM",29,"EDITED THE ADULT STOCK "
"28-Feb-2024 13.57","27726","03-Jan-2024","stl464 gpr126","+/+","MHM/RM",29,"EDITED THE ADULT STOCK "
"28-Feb-2024 13.57","27726","03-Jan-2024","stl464 gpr126","+/-","MHM/RM",29,"EDITED THE ADULT STOCK "
"28-Feb-2024 13.59","27726","03-Jan-2024","stl464 gpr126","+/-","MHM/RM",40,"EDITED THE ADULT STOCK "
"28-Feb-2024 14.01","27726","08-Jan-2024","stl464 gpr126","+/-","MHM/RM",40," ADDED STOCK IN THE Johnson Fish Room"
"28-Feb-2024 14.03","27726","08-Jan-2024","stl464 gpr126","-/-","MHM/RM",10," ADDED STOCK IN THE Johnson Fish Room"
"29-Feb-2024 11.12","28057","29-Feb-2024","syt11a_vms_51 ; syt11b_vms_80","+/+ or +/- ; +/+ or +/-","VMS/MHM",120," ADDED STOCK IN THE Johnson Nursery"
"29-Feb-2024 14.54","28061","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-mpeg1.1: tcima-EGFP","tdTom+/?","DNK/MHM",24," ADDED STOCK IN THE Johnson Nursery"
"29-Feb-2024 14.56","28062","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-1.5spp1:NTR2.0-2A-mCherry","tdTom?","DNK/MHM",80," ADDED STOCK IN THE Johnson Nursery"
"29-Feb-2024 14.58","28063","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-hsp70: hSPP1-2A-EGFP","tdTom?","DNK/MHM",32," ADDED STOCK IN THE Johnson Nursery"
"29-Feb-2024 14.59","28064","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-hsp70: hSPP1-2A-EGFP","tdTom?","DNK/MHM",35," ADDED STOCK IN THE Johnson Nursery"
"29-Feb-2024 15.00","28065","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-hsp70: zspp1-2A-EGFP","tdTom?","DNK/MHM",20," ADDED STOCK IN THE Johnson Nursery"
"29-Feb-2024 15.01","28066","27-Feb-2024","Tg(mpeg1.1:tdTomato) inx injected with pCS2-hsp70: zspp1-2A-EGFP","tdTom?","DNK/MHM",17," ADDED STOCK IN THE Johnson Nursery"
"01-Mar-2024 08.45","25595","4-Apr-2023","hsp70:DN-MAML","Enter genotype","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"01-Mar-2024 08.46","27835","24-Jan-2024","ndnf-T2A-mcherry-P2A-NTR-KI L1A","+/-,-/-","MHM/RM",40," TRANSFERRED STOCK FROM Walker Nursery TO D4_D3 IN Streisinger Room"
"01-Mar-2024 08.47","27836","24-Jan-2024","ndnf-T2A-mcherry-P2A-NTR KI L1B","+/-,-/-","MHM/RM",40," TRANSFERRED STOCK FROM Walker Nursery TO D4_D4 IN Streisinger Room"
"01-Mar-2024 08.47","27836","24-Jan-2024","ndnf-T2A-mcherry-P2A-NTR KI L1B","+/-,-/-","MHM/RM",40," TRANSFERRED STOCK FROM Walker Nursery TO D4_D5 IN Streisinger Room"
"08-Mar-2024 16.05","28156","05-Mar-2024","pCS2-hsp70:tcima injected","GFP-","DNK/MHM",80," ADDED STOCK IN THE Johnson Nursery"
"08-Mar-2024 16.06","28157","05-Mar-2024","pCS2-hsp70:EGFP-tcima injected","GFP-","DNK/MHM",60," ADDED STOCK IN THE Johnson Nursery"
"08-Mar-2024 16.07","28158","05-Mar-2024","pCS2-hsp70:tcima-3xFlag-2A-EGFP","GFP+","DNK/MHM",46," ADDED STOCK IN THE Johnson Nursery"
"08-Mar-2024 16.08","28159","05-Mar-2024","pCS2-hsp70:tcima-3xFlag-2A-EGFP","GFP-","DNK/MHM",36," ADDED STOCK IN THE Johnson Nursery"
"08-Mar-2024 16.10","28160","05-Mar-2024","pCS2-hsp70:EGFP-2A-3xFlag-tcima injected","GFP+","DNK/MHM",14," ADDED STOCK IN THE Johnson Nursery"
"08-Mar-2024 16.11","28161","05-Mar-2024","pCS2-hsp70:EGFP-2A-3xFlag-tcima injected","GFP-","DNK/MHM",11," ADDED STOCK IN THE Johnson Nursery"
"08-Mar-2024 16.12","28162","05-Mar-2024","pCs2-mpeg1.1: tcima-3xFlag-2A-EGFP injected","GFP+","DNK/MHM",20," ADDED STOCK IN THE Johnson Nursery"
"08-Mar-2024 16.13","28163","05-Mar-2024","pCs2-mpeg1.1: tcima-3xFlag-2A-EGFP injected","GFP-","DNK/MHM",70," ADDED STOCK IN THE Johnson Nursery"
"11-Mar-2024 11.30","28158","05-Mar-2024","pCS2-hsp70:tcima-3xFlag-2A-EGFP","GFP+","DNK/MHM",46,"EUTHANIZED THE NURSERY STOCK"
"11-Mar-2024 11.30","28161","05-Mar-2024","pCS2-hsp70:EGFP-2A-3xFlag-tcima injected","GFP-","DNK/MHM",11,"EUTHANIZED THE NURSERY STOCK"
"11-Mar-2024 11.31","28159","05-Mar-2024","pCS2-hsp70:tcima-3xFlag-2A-EGFP","GFP-","DNK/MHM",36,"EUTHANIZED THE NURSERY STOCK"
"11-Mar-2024 11.31","28160","05-Mar-2024","pCS2-hsp70:EGFP-2A-3xFlag-tcima injected","GFP+","DNK/MHM",14,"EUTHANIZED THE NURSERY STOCK"
"11-Mar-2024 11.32","28158","05-Mar-2024","pCS2-hsp70:EGFP-2A-3xFlag-tcima injected","GFP+","DNK/MHM",46," ADDED STOCK IN THE Johnson Nursery"
"11-Mar-2024 11.33","28159","05-Mar-2024","pCS2-hsp70:EGFP-2A-3xFlag-tcima injected","GFP-","DNK/MHM",36," ADDED STOCK IN THE Johnson Nursery"
"11-Mar-2024 11.34","28160","05-Mar-2024","pCS2-hsp70:tcima-3xFlag-2A-EGFP injected","GFP+","DNK/MHM",14," ADDED STOCK IN THE Johnson Nursery"
"11-Mar-2024 11.35","28161","05-Mar-2024","pCS2-hsp70:tcima-3xFlag-2A-EGFP injected","GFP-","DNK/MHM",11," ADDED STOCK IN THE Johnson Nursery"
"11-Mar-2024 11.37","23268","12-Apr-2022","lyz:EGFP; tcima/b het","GFP/+; a/+; b/+","DNK",15," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A3 TO J4-2_A10"
"11-Mar-2024 11.37","23597","14-Jun-2022","mpeg:YFP; tcima/b het","YFP/+; a/+; b/+","DNK",15," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A5 TO J4-2_A3"
"11-Mar-2024 11.38","23268","12-Apr-2022","lyz:EGFP; tcima/b het","GFP/+; a/+; b/+","DNK",15," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A10 TO J4-2_A5"
"11-Mar-2024 11.39","26750","22-Aug-2023","tcima-EGFP F0 #5 outx Tu","JF/+","DNK/MHM",2," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A6 TO J4-2_A13"
"11-Mar-2024 11.40","26750","22-Aug-2023","tcima-EGFP F0 #5 outx Tu","JF/+","DNK/MHM",2," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A6 TO J4-2_A14"
"11-Mar-2024 11.40","26750","22-Aug-2023","tcima-EGFP F0 #5 outx Tu","JF/+","DNK/MHM",2," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_A6 TO J4-2_A15"
"11-Mar-2024 11.40","26750","22-Aug-2023","tcima-EGFP F0 #5 outx Tu","JF/+","DNK/MHM",26,"EUTHANIZED THE ADULT STOCK"
"11-Mar-2024 14.15","27718","03-Jan-2024","bach1a-del dgRNP injected","F0/F0","DNK/MHM",10," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_B3 IN Johnson Room"
"11-Mar-2024 14.16","27718","03-Jan-2024","bach1a-del dgRNP injected","F0/F0","DNK/MHM",2," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_B4 IN Johnson Room"
"11-Mar-2024 14.17","27718","03-Jan-2024","bach1a-del dgRNP injected","F0/F0","DNK/MHM",2," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_B5 IN Johnson Room"
"11-Mar-2024 14.17","27718","03-Jan-2024","bach1a-del dgRNP injected","F0/F0","DNK/MHM",2," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_B6 IN Johnson Room"
"11-Mar-2024 14.19","27718","03-Jan-2024","bach1a-del dgRNP injected","F0/F0","DNK/MHM",52," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G8 IN Johnson Room"
"11-Mar-2024 14.19","27718","03-Jan-2024","bach1a-del dgRNP injected","F0/F0","DNK/MHM",52," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G9 IN Johnson Room"
"11-Mar-2024 14.20","23108","15-Mar-2022","mpeg:YFP; mfap4:tdTomato-CAAX (tdTom+)","YFP/+; tdTom/+","DNK",30,"EUTHANIZED THE ADULT STOCK"
"11-Mar-2024 14.21","26942","13-Sep-2023","Tg(mpeg1.1:YFP);Tg(mfap4:tdTomato-CAAX)","YFP/+;tdTom/+","DNK/MHM",15," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G10 TO J4-2_A8"
"11-Mar-2024 14.22","27719","03-Jan-2024","bach1b-del dgRNP injected","F0/F0","DNK/MHM",75," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G10 IN Johnson Room"
"11-Mar-2024 14.22","27719","03-Jan-2024","bach1b-del dgRNP injected","F0/F0","DNK/MHM",2," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_B7 IN Johnson Room"
"11-Mar-2024 14.23","27719","03-Jan-2024","bach1b-del dgRNP injected","F0/F0","DNK/MHM",1," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_B8 IN Johnson Room"
"11-Mar-2024 14.23","27719","03-Jan-2024","bach1b-del dgRNP injected","F0/F0","DNK/MHM",2," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_B9 IN Johnson Room"
"11-Mar-2024 14.24","24768","6-Dec-2022","Tg(mpeg1.1:YFP)","YFP/+","DNK",30,"EUTHANIZED THE ADULT STOCK"
"11-Mar-2024 14.25","27474","28-Nov-2023","Tg(hsp70:TCIM-2A-EGFP);tcima/b het outx tcima/b mutant","GFP-; a/+;b/+","DNK/MHM",20,"EUTHANIZED THE ADULT STOCK"
"11-Mar-2024 14.25","27474","28-Nov-2023","Tg(hsp70:TCIM-2A-EGFP);tcima/b het outx tcima/b mutant","GFP-;a/a;b/b","DNK/MHM",20,"EUTHANIZED THE ADULT STOCK"
"11-Mar-2024 14.25","27473","28-Nov-2023","Tg(hsp70:TCIM-2A-EGFP);tcima/b het outx tcima/b mutant","GFP+;a/+;b/+","DNK/MHM",20,"EUTHANIZED THE ADULT STOCK"
"11-Mar-2024 14.26","27473","28-Nov-2023","Tg(hsp70:TCIM-2A-EGFP);tcima/b het outx tcima/b mutant","GFP+;a/a;b/b","DNK/MHM",20,"EUTHANIZED THE ADULT STOCK"
"11-Mar-2024 14.27","27475","28-Nov-2023","tcima-EGFP F1 inx","JF/JF","DNK/MHM",15,"EUTHANIZED THE ADULT STOCK"
"11-Mar-2024 14.27","27475","28-Nov-2023","tcima-EGFP F1 inx","JF/+","DNK/MHM",15,"EUTHANIZED THE ADULT STOCK"
"11-Mar-2024 14.27","27475","28-Nov-2023","tcima-EGFP F1 inx","+/+","DNK/MHM",70,"EUTHANIZED THE ADULT STOCK"
"11-Mar-2024 14.31","27857","26-Jan-2024","Tg(lyz:EGFP) outx tcima/b mutant","GFP/+; a/?, b/?","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G2 IN Johnson Room"
"11-Mar-2024 14.32","27857","26-Jan-2024","Tg(lyz:EGFP) outx tcima/b mutant","GFP/+; a/?, b/?","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G2 TO J4-2_G5"
"11-Mar-2024 14.32","27802","16-Jan-2024","Tg(mpeg1.1:YFP) outx tcima/b mutant","a/+; b/+; YFP/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G6 IN Johnson Room"
"11-Mar-2024 14.33","27729","04-Jan-2024","syt11b-NTR2.0-mcherry","mcherry/mcherry or mcherry/+ or +/+","VMS/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G7 IN Johnson Room"
"11-Mar-2024 14.33","27729","04-Jan-2024","syt11b-NTR2.0-mcherry","mcherry/mcherry or mcherry/+ or +/+","VMS/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G7 TO J4-1_A1"
"11-Mar-2024 14.34","27803","16-Jan-2024","Tg(mpeg1.1:CreERT2-L8); nRSG","Cre?; nR/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G7 IN Johnson Room"
"11-Mar-2024 14.35","27885","30-Jan-2024","Tg(mpeg1.1:NTR-IRES-EGFP)","NTR/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G3 IN Johnson Room"
"11-Mar-2024 14.35","27886","30-Jan-2024","Tg(mpeg1.1:YFP)","YFP/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_G2 IN Johnson Room"
"11-Mar-2024 15.20","28085","27-Feb-2024","bach1a het inx","Enter genotype","CW/MHM",120," ADDED STOCK IN THE Johnson Nursery"
"11-Mar-2024 15.26","28086","27-Feb-2024","sox2-2a-sfGFP /+ ; bach1a/b+/- X bach1a/b-/-","/+","CW/MHM",240," ADDED STOCK IN THE Johnson Nursery"
"11-Mar-2024 15.30","28019","20-Feb-2024","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","Enter genotype","CW/MHM",160," ADDED STOCK IN THE Johnson Nursery"
"12-Mar-2024 10.29","26492","19-Jul-2023","sarm1-sau1193","+/-","MED/MHM",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E1 TO E2_C1"
"12-Mar-2024 10.32","27335","10-Nov-2023","slc6a11b gRNA crispant F0","F0","MHM/RM",80," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_C4 TO E2_C7"
"12-Mar-2024 10.36","27335","10-Nov-2023","slc6a11b gRNA crispant F0","F0","MHM/RM",80," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_C7 TO E2_C4"
"12-Mar-2024 10.38","27100","4-Oct-2023","GFPAP:GFP","GFP/+","MHM/RM/MG",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E2 TO E2_E1"
"12-Mar-2024 10.38","27100","4-Oct-2023","GFPAP:GFP","GFP/+","MHM/RM/MG",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E3 TO E2_E2"
"12-Mar-2024 10.39","27101","4-Oct-2023","slc1a3b:myrGFP-P2A-H2A-mCherry     ","GFP/+;RFP/+","MHM/MED",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E4 TO E2_E3"
"12-Mar-2024 10.39","27101","4-Oct-2023","slc1a3b:myrGFP-P2A-H2A-mCherry     ","GFP/+;RFP/+","MHM/MED",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_E5 TO E2_E4"
"12-Mar-2024 10.40","26492","19-Jul-2023","sarm1-sau1193","+/-","MED/MHM",40," TRANSFERRED STOCK FROM Streisinger Fish Room TANK LOCATION- E2_C1 TO E2_E5"
"12-Mar-2024 10.41","27853","23-Jan-2024","sarm1^sa11193 het x het","+/+,+/-,-/-","MED/MHM",40," TRANSFERRED STOCK FROM Walker Nursery TO E2_E6 IN Streisinger Room"
"12-Mar-2024 10.41","27853","23-Jan-2024","sarm1^sa11193 het x het","+/+,+/-,-/-","MED/MHM",40," TRANSFERRED STOCK FROM Walker Nursery TO E2_E7 IN Streisinger Room"
"12-Mar-2024 10.41","27853","23-Jan-2024","sarm1^sa11193 het x het","+/+,+/-,-/-","MED/MHM",40," TRANSFERRED STOCK FROM Walker Nursery TO E2_E8 IN Streisinger Room"
"12-Mar-2024 10.42","27853","23-Jan-2024","sarm1^sa11193 het x het","+/+,+/-,-/-","MED/MHM",40," TRANSFERRED STOCK FROM Walker Nursery TO E2_E9 IN Streisinger Room"
"12-Mar-2024 10.42","27853","23-Jan-2024","sarm1^sa11193 het x het","+/+,+/-,-/-","MED/MHM",40," TRANSFERRED STOCK FROM Walker Nursery TO E2_E10 IN Streisinger Room"
"12-Mar-2024 11.13","26751","22-Aug-2023","pfkfb1 (stl676/+) het inx","+/-","MHM/RM",30,"EUTHANIZED THE ADULT STOCK"
"13-Mar-2024 09.59","23865","21-Jul-2022","bach1a Breeders","bach1a-/- ; bach1b-/+","CW/DNK/MHM",15,"EUTHANIZED THE STOCK "
"13-Mar-2024 09.59","23865","21-Jul-2022","bach1b Breeders","bach1a-/+ ; bach1b -/-","CW/DNK/MHM",20,"EUTHANIZED THE STOCK "
"13-Mar-2024 10.02","27123","10-Oct-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","bach1a-/-;bach1b-/-","CW/MHM",3,"EUTHANIZED THE STOCK "
"13-Mar-2024 10.02","27123","10-Oct-2023","bach1a-/-;bach1b-/+ outx bach1a-/+;bach1b-/-","bach1a+/-;bach1b+/-","CW/MHM",10,"EUTHANIZED THE STOCK "
"13-Mar-2024 12.17","27873","31-Jan-2024","ndnf-T2A-mcherry-P2A-NTR KI L1C","PCR/+","MHM/RM",40," TRANSFERRED STOCK FROM Walker Nursery TO D4_C4 IN Streisinger Room"
"13-Mar-2024 12.17","27873","31-Jan-2024","ndnf-T2A-mcherry-P2A-NTR KI L1C","PCR/+","MHM/RM",40," TRANSFERRED STOCK FROM Walker Nursery TO D4_C5 IN Streisinger Room"
"13-Mar-2024 12.19","26570","27-Jul-2023","scn4aa dgRNA crisper F0","F0","MHM/RM/LZ",40,"EUTHANIZED THE ADULT STOCK"
"13-Mar-2024 12.19","26570","27-Jul-2023","scn4aa dgRNA crisper F0","F0","MHM/RM",40,"EUTHANIZED THE ADULT STOCK"
"13-Mar-2024 12.19","26571","27-Jul-2023","TU uninjected","+/+","MHM/RM/LZ",40,"EUTHANIZED THE ADULT STOCK"
"13-Mar-2024 12.20","27874","31-Jan-2024","scn4ab-T2A-NTR-P2A-mcherry KI F0","F0","MHM/RM",40," TRANSFERRED STOCK FROM Walker Nursery TO E4_E8 IN Streisinger Room"
"13-Mar-2024 12.20","27874","31-Jan-2024","scn4ab-T2A-NTR-P2A-mcherry KI F0","F0","MHM/RM",40," TRANSFERRED STOCK FROM Walker Nursery TO E4_E9 IN Streisinger Room"
"13-Mar-2024 12.20","27874","31-Jan-2024","scn4ab-T2A-NTR-P2A-mcherry KI F0","F0","MHM/RM",40," TRANSFERRED STOCK FROM Walker Nursery TO E4_E10 IN Streisinger Room"
"15-Mar-2024 12.55","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",240," ADDED STOCK IN THE Johnson Nursery"
"15-Mar-2024 12.55","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",280,"EUTHANIZED THE NURSERY STOCK"
"15-Mar-2024 13.00","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_F5 IN Johnson Room"
"15-Mar-2024 13.00","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_F6 IN Johnson Room"
"15-Mar-2024 13.00","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_G4 IN Johnson Room"
"15-Mar-2024 13.00","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_G5 IN Johnson Room"
"15-Mar-2024 13.00","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",40," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_G10 IN Johnson Room"
"15-Mar-2024 13.03","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",20," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_G2 IN Johnson Room"
"15-Mar-2024 13.03","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",20," TRANSFERRED STOCK FROM Johnson Nursery TO J4-3_G3 IN Johnson Room"
"15-Mar-2024 13.06","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",40,"EDITED THE ADULT STOCK "
"15-Mar-2024 13.07","27872","31-Jan-2024","Sox2-2a-sfGFP","GFP/+","MHM/RM",40,"EDITED THE ADULT STOCK "
"15-Mar-2024 14.32","28230","13-Mar-2024","pCS2-mpeg1.1: tcima-EGFP-2A-mCherry injected","mCherry+","DNK/MHM",22," ADDED STOCK IN THE Walker Nursery"
"15-Mar-2024 14.32","28231","13-Mar-2024","pCS2-mpeg1.1: tcima-EGFP-2A-mCherry injected","mCherry-","DNK/MHM",108," ADDED STOCK IN THE Walker Nursery"
"18-Mar-2024 10.59","28248","14-Mar-2024","ndnf-T2A-NTR-P2A-mcherry KI Line 1","PCR/+","MHM/RM",80," ADDED STOCK IN THE Walker Nursery"
"18-Mar-2024 11.00","28249","14-Mar-2024","ndnf-T2A-NTR-P2A-mcherry KI Line 2","PCR/+","MHM/RM",40," ADDED STOCK IN THE Walker Nursery"
"18-Mar-2024 11.02","28250","15-Mar-2024","prkdc-/-;il2rga-/-","-/-","MHM/RM",80," ADDED STOCK IN THE Johnson Nursery"
"19-Mar-2024 11.33","28085","27-Feb-2024","bach1a het inx","+/+ or +/- or -/- ; +/+ or +/- or -/-","CW/MHM",160,"EDITED THE NURSERY STOCK "
"19-Mar-2024 12.11","24097","30-Aug-2022","hsp70:BACH1-2A-EGFP-L4","Tg+","CW/DNK/MHM",40,"EUTHANIZED THE ADULT STOCK"
"21-Mar-2024 16.49","28288","19-Mar-2024","bach1a-del F0 #17 male X bach1b-del F0 #2 female","??","DNK/CW/MHM",40," ADDED STOCK IN THE Johnson Nursery"
"21-Mar-2024 16.50","28289","19-Mar-2024","bach1a-del F0 #24 male X bach1b-del F0 #6 female","??","DNK/CW/MHM",80," ADDED STOCK IN THE Johnson Nursery"
"21-Mar-2024 16.52","28290","19-Mar-2024","bach1a-del F0 #32 male X bach1b-del F0 #10 female","??","DNK/CW/MHM",80," ADDED STOCK IN THE Johnson Nursery"
"21-Mar-2024 16.52","28291","19-Mar-2024","pCS2-hsp70:zspp1-2A-EGFP injected","GFP+","DNK/MHM",40," ADDED STOCK IN THE Johnson Nursery"
"21-Mar-2024 16.53","28292","19-Mar-2024","pCS2-hsp70:zspp1-2A-EGFP injected","GFP-","DNK/MHM",40," ADDED STOCK IN THE Johnson Nursery"
"23-Mar-2024 15.09","28316","20-Mar-2024","bach1a/b +/- inX","+/+ or -/-","CW/MHM",280," ADDED STOCK IN THE Johnson Nursery"
"23-Mar-2024 15.12","28317","20-Mar-2024","sox2-2a-sfGFP ; bach1a/b+/- inX","+/+ or +/- or -/-","CW/MHM",200," ADDED STOCK IN THE Johnson Nursery"
"25-Mar-2024 13.45","28330","22-Mar-2024","scn4ab-T2A-Flag-CreERT2 KI F0","F0","MHM/RM",80," ADDED STOCK IN THE Walker Nursery"
"25-Mar-2024 13.46","28331","22-Mar-2024","ccdc170-T2A-Flag-CreERT2 KI F0","F0","MHM/RM",160," ADDED STOCK IN THE Walker Nursery"
"26-Mar-2024 14.49","27803","16-Jan-2024","Tg(mpeg1.1:CreERT2-L8); nRSG","Cre+","DNK/MHM",40,"EDITED THE ADULT STOCK "
"26-Mar-2024 14.50","27803","16-Jan-2024","Tg(mpeg1.1:CreERT2-L8); nRSG","Cre+","DNK/MHM",10," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_G7 TO J4-1_A4"
"26-Mar-2024 14.51","27803","16-Jan-2024","Tg(mpeg1.1:CreERT2-L8); nRSG","Cre+","DNK/MHM",10," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-1_A4 TO J4-2_A6"
"26-Mar-2024 14.51","27803","16-Jan-2024","Tg(mpeg1.1:CreERT2-L8); nRSG","Cre+","DNK/MHM",30,"EUTHANIZED THE ADULT STOCK"
"26-Mar-2024 14.52","26880","06-Sep-2023","Tg(mpeg1.1:NTR-IRES-EGFP) Tg-","+/+","DNK/MHM",40,"EUTHANIZED THE ADULT STOCK"
"26-Mar-2024 14.53","26633","8-Aug-2023","Tg(mpeg1.1:NTR); tcima/b mutant","NTR+; a/a; b/b","DNK/MHM",40,"EUTHANIZED THE ADULT STOCK"
"26-Mar-2024 14.53","26882","06-Sep-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg-","+/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C4 TO J4-2_C1"
"26-Mar-2024 14.53","26881","05-Sep-2023","Tg(hsp70:TCIM-2A-EGFP-L3) Tg+","GFP/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C5 TO J4-2_C2"
"26-Mar-2024 14.54","27986","16-Feb-2024","tcima-EGFP F1 outx Tg(mpeg1.1: tdTomato)","JF?, tdTom/+","DNK/MHM",161," TRANSFERRED STOCK FROM Johnson Nursery TO J4-2_C6 IN Johnson Room"
"26-Mar-2024 14.55","27986","16-Feb-2024","tcima-EGFP F1 outx Tg(mpeg1.1: tdTomato)","JF?, tdTom/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C6 TO J4-2_C7"
"26-Mar-2024 14.55","27986","16-Feb-2024","tcima-EGFP F1 outx Tg(mpeg1.1: tdTomato)","JF?, tdTom/+","DNK/MHM",40," TRANSFERRED STOCK FROM Johnson Fish Room TANK LOCATION- J4-2_C6 TO J4-2_C8"
